latitude,longitude,reference_mgal,notebook_baseline_mgal,notebook_prediction_mgal
43.71875,42.30625,263.67,236.68149,273.47278
43.71875,42.31875,263.91,236.59099,274.99603
43.71875,42.33125,250.8,225.86032,261.7464
43.71875,42.34375,259.04,234.02798,269.3832
43.71875,42.35625,260.43,234.87965,270.55344
43.71875,42.36875,252.86,227.09457,261.55383
43.71875,42.38125,244.86,217.5171,253.07094
43.71875,42.39375,213.4,194.68777,227.3161
43.71875,42.40625,241.65,218.24216,247.52988
43.71875,42.41875,249.51,226.04706,253.80696
43.71875,42.43125,276.53,254.4338,284.35367
43.71875,42.44375,297.52,274.68332,313.46832
43.71875,42.45625,299.13,275.38327,311.59924
43.71875,42.46875,293.63,269.4232,306.40228
43.71875,42.48125,285.34,262.05316,297.90082
43.71875,42.49375,283.4,261.1023,296.7763
43.71875,42.50625,240.26,221.64632,250.86653
43.71875,42.51875,243.12,220.65733,249.47835
43.71875,42.53125,253.58,229.21204,259.48068
43.71875,42.54375,239.44,215.71362,244.69876
43.71875,42.55625,234.78,210.65775,240.7909
43.71875,42.56875,226.96,204.03113,232.99419
43.71875,42.58125,224.26,201.03275,229.91211
43.71875,42.59375,220.63,197.971,224.30939
43.71875,42.60625,198.27,178.83858,207.2488
43.71875,42.61875,201.0,180.78586,206.55374
43.71875,42.63125,211.1,189.35284,213.71996
43.71875,42.64375,207.09,184.99072,212.44638
43.71875,42.65625,233.27,210.35788,237.027
43.71875,42.66875,243.19,219.10117,250.25479
43.71875,42.68125,206.83,186.90266,214.92259
43.71875,42.69375,227.92,203.8445,232.44688
43.71875,42.70625,247.08,221.84634,256.17014
43.71875,42.71875,223.85,200.42903,228.5187
43.71875,42.73125,203.44,180.44493,207.70528
43.71875,42.74375,182.29,162.04512,187.78609
43.71875,42.75625,203.61,181.00632,207.33339
43.71875,42.76875,222.97,199.48012,225.95062
43.71875,42.78125,202.43,178.18617,202.56453
43.71875,42.79375,164.71,145.6422,171.606
43.71875,42.80625,170.32,148.11504,175.65138
43.71875,42.81875,161.25,140.68532,165.4611
43.71875,42.83125,152.0,131.7665,156.51883
43.71875,42.84375,137.54,121.38914,146.25793
43.71875,42.85625,159.78,136.8003,162.87852
43.71875,42.86875,137.6,119.5245,144.40497
43.71875,42.88125,133.32,115.61083,140.406
43.71875,42.89375,140.74,120.59768,144.59079
43.71875,42.90625,141.79,119.98884,143.54468
43.71875,42.91875,145.3,121.266754,145.5751
43.71875,42.93125,150.65,124.738976,149.91911
43.71875,42.94375,161.44,135.2581,163.42284
43.71875,42.95625,153.4,126.396416,154.0775
43.71875,42.96875,153.53,127.04345,156.86723
43.71875,42.98125,139.1,114.14359,143.97775
43.71875,42.99375,140.06,116.907364,136.01953
43.70625,42.00625,214.33,190.91449,220.52982
43.70625,42.01875,228.58,203.0827,236.58186
43.70625,42.03125,199.89,175.19026,202.96051
43.70625,42.04375,193.68,168.45604,196.74504
43.70625,42.05625,186.3,164.56125,192.17679
43.70625,42.06875,208.56,181.52837,211.78542
43.70625,42.08125,198.81,170.72743,200.19406
43.70625,42.09375,184.71,158.4851,189.87822
43.70625,42.10625,193.42,164.6258,199.60767
43.70625,42.11875,199.92,173.24815,206.67831
43.70625,42.13125,201.48,174.69351,204.05347
43.70625,42.14375,187.55,166.68,194.88316
43.70625,42.15625,206.14,181.87663,211.08334
43.70625,42.16875,227.76,202.46574,233.867
43.70625,42.18125,231.58,205.3386,236.74973
43.70625,42.19375,215.1,190.86125,222.04576
43.70625,42.20625,211.28,186.95172,218.10905
43.70625,42.21875,222.68,196.03195,228.92386
43.70625,42.23125,234.64,207.93951,242.32047
43.70625,42.24375,216.26,193.93904,226.55579
43.70625,42.25625,219.07,195.66301,227.06644
43.70625,42.26875,235.54,209.77705,242.29419
43.70625,42.28125,247.75,221.82826,254.86383
43.70625,42.29375,261.63,236.1921,271.89496
43.70625,42.30625,253.59,227.72932,262.57828
43.70625,42.31875,273.22,246.01051,284.35162
43.70625,42.33125,266.17,238.7445,278.30292
43.70625,42.34375,265.62,239.06506,276.99744
43.70625,42.35625,258.13,232.40352,266.2777
43.70625,42.36875,253.56,228.04488,259.74915
43.70625,42.38125,222.28,202.5313,232.13565
43.70625,42.39375,231.1,208.35991,241.2917
43.70625,42.40625,241.97,217.71269,248.88568
43.70625,42.41875,260.09,234.56413,263.84122
43.70625,42.43125,281.18,259.11432,290.93652
43.70625,42.44375,304.04,284.81006,322.88733
43.70625,42.45625,279.14,255.54982,289.82248
43.70625,42.46875,255.67,233.1273,265.84503
43.70625,42.48125,250.39,226.70657,257.50497
43.70625,42.49375,244.88,220.62938,251.49257
43.70625,42.50625,234.01,210.07066,238.73106
43.70625,42.51875,221.52,198.71481,232.27443
43.70625,42.53125,227.05,202.25215,234.64253
43.70625,42.54375,216.72,195.16466,225.8729
43.70625,42.55625,226.63,201.93077,235.26213
43.70625,42.56875,219.62,194.33722,226.88397
43.70625,42.58125,212.23,190.50323,219.85901
43.70625,42.59375,212.02,190.275,220.0979
43.70625,42.60625,227.34,201.50606,232.40173
43.70625,42.61875,221.21,197.25798,227.90489
43.70625,42.63125,214.0,190.73433,221.15799
43.70625,42.64375,177.17,162.7921,189.15755
43.70625,42.65625,196.6,174.2446,199.36914
43.70625,42.66875,201.15,177.98035,203.23566
43.70625,42.68125,205.1,182.52963,207.56554
43.70625,42.69375,215.05,191.99176,216.60744
43.70625,42.70625,246.48,225.29196,256.31723
43.70625,42.71875,214.33,192.58292,216.14157
43.70625,42.73125,211.26,187.93097,212.69527
43.70625,42.74375,186.34,163.2074,189.22559
43.70625,42.75625,164.85,147.02345,169.39796
43.70625,42.76875,173.27,153.4658,176.60146
43.70625,42.78125,142.08,133.80469,155.23677
43.70625,42.79375,161.04,144.99652,166.69897
43.70625,42.80625,172.15,153.04778,175.99524
43.70625,42.81875,174.6,154.59415,179.12242
43.70625,42.83125,194.95,169.89429,196.42056
43.70625,42.84375,159.25,139.10571,164.40541
43.70625,42.85625,171.46,149.23956,174.65448
43.70625,42.86875,175.38,151.49004,176.19672
43.70625,42.88125,173.84,149.3753,174.63171
43.70625,42.89375,166.68,141.69746,168.3855
43.70625,42.90625,170.51,144.99191,172.86736
43.70625,42.91875,181.11,155.29048,183.3387
43.70625,42.93125,149.26,127.727325,153.88377
43.70625,42.94375,179.17,151.66321,181.68672
43.70625,42.95625,163.26,137.57219,166.0795
43.70625,42.96875,159.1,131.82423,162.61249
43.70625,42.98125,145.09,121.06556,150.37311
43.70625,42.99375,152.03,128.64442,148.66634
43.69375,42.00625,211.32,186.05643,214.18784
43.69375,42.01875,201.01,175.89279,201.84865
43.69375,42.03125,194.97,168.85564,194.90334
43.69375,42.04375,191.48,165.86516,194.68489
43.69375,42.05625,177.12,157.165,185.48393
43.69375,42.06875,196.32,171.58269,202.83493
43.69375,42.08125,182.54,157.06456,187.72356
43.69375,42.09375,179.07,154.5759,186.54575
43.69375,42.10625,182.67,157.0902,188.67467
43.69375,42.11875,186.78,161.97455,193.30042
43.69375,42.13125,185.31,162.14365,190.56087
43.69375,42.14375,191.49,170.22,198.97083
43.69375,42.15625,212.43,189.03088,218.08359
43.69375,42.16875,228.57,202.89392,233.78848
43.69375,42.18125,198.9,177.08362,205.55722
43.69375,42.19375,205.69,182.01619,210.85695
43.69375,42.20625,229.57,203.53214,236.46365
43.69375,42.21875,238.92,211.83075,246.9326
43.69375,42.23125,224.39,198.94966,231.92712
43.69375,42.24375,214.89,191.34113,223.49242
43.69375,42.25625,240.71,213.75533,248.29314
43.69375,42.26875,236.45,210.53067,241.61566
43.69375,42.28125,227.46,204.74255,235.64722
43.69375,42.29375,235.97,212.3841,244.79807
43.69375,42.30625,249.76,223.70818,257.89282
43.69375,42.31875,255.94,229.34068,265.63376
43.69375,42.33125,273.65,247.2803,286.75708
43.69375,42.34375,259.12,232.15251,269.2653
43.69375,42.35625,239.64,217.43137,249.22841
43.69375,42.36875,267.05,243.76678,275.86362
43.69375,42.38125,242.78,219.14876,250.91473
43.69375,42.39375,249.31,222.29558,257.12552
43.69375,42.40625,236.75,212.72916,247.27628
43.69375,42.41875,239.17,217.34738,248.46646
43.69375,42.43125,258.93,235.38,263.87735
43.69375,42.44375,280.65,257.73062,290.3083
43.69375,42.45625,294.83,272.28192,306.01398
43.69375,42.46875,276.46,252.80513,283.376
43.69375,42.48125,266.48,239.72908,275.8411
43.69375,42.49375,258.02,231.8097,269.13818
43.69375,42.50625,235.06,211.20103,246.09164
43.69375,42.51875,248.28,220.44429,256.98526
43.69375,42.53125,236.05,211.42285,245.56644
43.69375,42.54375,225.61,203.60464,236.48611
43.69375,42.55625,245.14,218.3743,253.56003
43.69375,42.56875,224.94,201.05707,232.95145
43.69375,42.58125,245.03,218.29948,252.60942
43.69375,42.59375,254.75,228.41147,264.01132
43.69375,42.60625,240.04,213.61218,247.13632
43.69375,42.61875,229.93,203.93123,234.83516
43.69375,42.63125,224.14,198.16951,229.71944
43.69375,42.64375,201.75,178.83725,208.08076
43.69375,42.65625,185.47,167.6336,195.15604
43.69375,42.66875,200.66,179.15572,206.66762
43.69375,42.68125,165.67,152.36632,178.65033
43.69375,42.69375,174.45,160.0575,181.08464
43.69375,42.70625,207.27,182.95027,207.53442
43.69375,42.71875,209.5,186.64717,210.55017
43.69375,42.73125,161.02,146.1047,170.25766
43.69375,42.74375,188.37,167.4264,195.05542
43.69375,42.75625,162.13,144.23201,170.68102
43.69375,42.76875,190.62,168.6629,191.51309
43.69375,42.78125,187.37,169.18704,191.25366
43.69375,42.79375,219.58,196.70506,221.59335
43.69375,42.80625,221.11,195.68869,222.57089
43.69375,42.81875,217.04,191.5405,221.8537
43.69375,42.83125,181.31,160.29807,185.3528
43.69375,42.84375,176.03,154.1943,179.14189
43.69375,42.85625,200.48,173.15686,200.80441
43.69375,42.86875,198.27,171.59242,200.70123
43.69375,42.88125,171.42,149.50893,174.75812
43.69375,42.89375,176.62,151.69215,177.25777
43.69375,42.90625,188.23,161.49467,188.71025
43.69375,42.91875,177.23,152.92125,178.53152
43.69375,42.93125,186.15,159.48708,189.13377
43.69375,42.94375,181.48,153.44481,185.14748
43.69375,42.95625,165.83,139.24977,168.67375
43.69375,42.96875,162.78,137.32619,167.05463
43.69375,42.98125,156.11,132.4311,162.52635
43.69375,42.99375,156.44,134.72058,157.22534
43.68125,42.00625,182.16,159.88077,186.265
43.68125,42.01875,168.01,149.621,174.64767
43.68125,42.03125,159.98,140.61897,166.92903
43.68125,42.04375,187.77,160.76312,190.2204
43.68125,42.05625,206.16,178.5962,211.73134
43.68125,42.06875,194.4,168.7555,196.80756
43.68125,42.08125,179.78,156.05208,184.99115
43.68125,42.09375,185.29,159.03839,192.33603
43.68125,42.10625,187.79,160.18413,193.11336
43.68125,42.11875,175.93,153.16457,181.41309
43.68125,42.13125,201.66,175.82768,205.9355
43.68125,42.14375,217.03,190.64066,221.10866
43.68125,42.15625,212.12,187.77342,215.43758
43.68125,42.16875,214.58,188.17796,217.3072
43.68125,42.18125,186.23,164.5341,193.23402
43.68125,42.19375,195.67,173.81775,201.78064
43.68125,42.20625,207.33,182.82278,212.81377
43.68125,42.21875,196.26,177.18263,206.28546
43.68125,42.23125,217.92,192.18819,222.96541
43.68125,42.24375,207.25,186.95819,217.20541
43.68125,42.25625,216.42,195.67146,225.56317
43.68125,42.26875,229.72,207.34277,239.3451
43.68125,42.28125,259.98,232.7683,269.38965
43.68125,42.29375,258.79,230.96391,265.64032
43.68125,42.30625,268.9,241.87598,278.21533
43.68125,42.31875,274.81,247.57085,287.20898
43.68125,42.33125,274.02,246.34421,285.3555
43.68125,42.34375,264.51,238.26297,274.6745
43.68125,42.35625,264.32,237.62973,273.91266
43.68125,42.36875,277.68,250.4179,287.7815
43.68125,42.38125,268.0,240.45496,277.5096
43.68125,42.39375,250.15,225.02809,259.20767
43.68125,42.40625,250.38,224.43915,260.56287
43.68125,42.41875,254.78,230.10773,266.19833
43.68125,42.43125,268.02,240.41675,277.08737
43.68125,42.44375,281.14,256.24597,288.3047
43.68125,42.45625,289.59,266.43152,300.3405
43.68125,42.46875,269.63,244.0488,275.01974
43.68125,42.48125,256.94,230.82904,265.11142
43.68125,42.49375,239.74,216.30466,251.58861
43.68125,42.50625,257.66,230.55199,268.6023
43.68125,42.51875,248.66,222.60257,258.39078
43.68125,42.53125,254.13,226.19203,262.5863
43.68125,42.54375,256.89,229.569,265.62814
43.68125,42.55625,258.39,230.57465,267.8146
43.68125,42.56875,237.69,213.38773,246.71217
43.68125,42.58125,249.45,222.12161,255.8486
43.68125,42.59375,257.64,231.06747,265.5475
43.68125,42.60625,247.9,221.21996,252.20807
43.68125,42.61875,216.22,194.58748,221.9157
43.68125,42.63125,210.92,188.85384,216.00269
43.68125,42.64375,219.78,196.11885,224.40718
43.68125,42.65625,218.87,196.22366,223.29
43.68125,42.66875,231.83,206.03885,231.9039
43.68125,42.68125,225.75,201.62247,231.6247
43.68125,42.69375,210.79,188.04193,216.79501
43.68125,42.70625,165.09,150.72401,175.59819
43.68125,42.71875,193.82,173.07837,198.37135
43.68125,42.73125,166.36,155.33244,179.73631
43.68125,42.74375,200.29,177.5626,198.77534
43.68125,42.75625,205.86,182.13744,206.16592
43.68125,42.76875,195.15,175.11798,198.75047
43.68125,42.78125,234.44,211.75339,241.01863
43.68125,42.79375,226.66,203.24202,232.9249
43.68125,42.80625,210.51,187.81741,215.19572
43.68125,42.81875,187.54,167.71124,193.45792
43.68125,42.83125,203.88,180.57161,208.8367
43.68125,42.84375,212.97,186.24907,215.55013
43.68125,42.85625,210.56,184.25919,212.53375
43.68125,42.86875,203.87,178.30545,204.32126
43.68125,42.88125,191.08,165.48503,193.99196
43.68125,42.89375,182.16,159.57538,186.29373
43.68125,42.90625,206.66,179.8681,211.49062
43.68125,42.91875,193.45,166.471,196.12498
43.68125,42.93125,172.47,147.28618,176.52864
43.68125,42.94375,161.68,136.8046,166.28027
43.68125,42.95625,172.56,146.57693,176.29031
43.68125,42.96875,177.15,150.24327,180.51263
43.68125,42.98125,172.38,146.08806,176.18735
43.68125,42.99375,162.7,141.15234,164.86191
43.66875,42.00625,168.93,144.87454,171.49255
43.66875,42.01875,175.59,149.90268,178.22124
43.66875,42.03125,167.52,144.24316,170.449
43.66875,42.04375,185.74,160.72943,186.30257
43.66875,42.05625,194.93,168.2337,196.27196
43.66875,42.06875,169.05,148.8735,174.97038
43.66875,42.08125,178.81,154.41656,180.70296
43.66875,42.09375,190.26,161.95633,192.12032
43.66875,42.10625,170.09,146.0157,175.29791
43.66875,42.11875,180.27,157.65746,185.95924
43.66875,42.13125,203.85,177.869,208.17831
43.66875,42.14375,205.56,178.02509,205.32204
43.66875,42.15625,186.35,163.3471,189.29112
43.66875,42.16875,178.0,158.36998,186.8956
43.66875,42.18125,201.45,176.80267,206.69461
43.66875,42.19375,212.64,190.4111,216.53714
43.66875,42.20625,221.85,199.45999,226.8031
43.66875,42.21875,228.95,204.09102,233.04625
43.66875,42.23125,244.4,217.2829,249.1954
43.66875,42.24375,240.25,213.15388,246.33942
43.66875,42.25625,252.48,225.79382,260.3365
43.66875,42.26875,242.71,215.87411,248.55734
43.66875,42.28125,234.17,209.42848,243.35849
43.66875,42.29375,253.62,226.62047,260.82605
43.66875,42.30625,268.64,242.16872,279.005
43.66875,42.31875,246.85,223.47696,258.38538
43.66875,42.33125,267.4,239.33302,277.57184
43.66875,42.34375,272.4,246.33849,283.34378
43.66875,42.35625,280.29,253.09645,290.9048
43.66875,42.36875,276.51,249.26155,285.78458
43.66875,42.38125,255.6,231.11237,264.9953
43.66875,42.39375,237.38,216.57571,249.5484
43.66875,42.40625,264.16,237.07489,273.15253
43.66875,42.41875,257.87,232.05812,267.3606
43.66875,42.43125,250.69,227.74905,262.90573
43.66875,42.44375,270.06,242.98862,277.68982
43.66875,42.45625,280.55,253.85167,291.19336
43.66875,42.46875,273.71,246.58597,282.63138
43.66875,42.48125,259.84,234.09451,268.20825
43.66875,42.49375,264.01,235.8407,271.69827
43.66875,42.50625,245.22,221.2751,255.30302
43.66875,42.51875,262.68,234.48984,271.4314
43.66875,42.53125,260.25,232.15384,269.12085
43.66875,42.54375,260.62,232.57878,269.12366
43.66875,42.55625,256.17,229.20192,265.2832
43.66875,42.56875,254.33,226.93126,263.62012
43.66875,42.58125,236.02,212.04764,245.66597
43.66875,42.59375,264.06,238.55951,273.36652
43.66875,42.60625,247.43,223.00476,253.09718
43.66875,42.61875,207.97,190.28374,216.94518
43.66875,42.63125,242.38,216.95828,247.03014
43.66875,42.64375,249.97,223.50426,256.8144
43.66875,42.65625,247.32,221.37428,252.48389
43.66875,42.66875,234.32,209.54033,238.103
43.66875,42.68125,209.73,185.8447,214.33644
43.66875,42.69375,173.48,158.76439,182.2989
43.66875,42.70625,213.68,189.40361,218.42047
43.66875,42.71875,224.37,199.04443,227.91139
43.66875,42.73125,181.13,168.00482,194.61551
43.66875,42.74375,224.26,200.19669,225.10226
43.66875,42.75625,245.36,222.83087,252.74599
43.66875,42.76875,240.56,218.54622,245.48715
43.66875,42.78125,246.15,220.68709,251.77095
43.66875,42.79375,218.73,198.02342,225.57713
43.66875,42.80625,222.5,199.48277,228.73453
43.66875,42.81875,225.63,200.18607,231.10251
43.66875,42.83125,187.31,171.95645,198.64703
43.66875,42.84375,228.44,201.8513,234.70728
43.66875,42.85625,230.18,203.30675,238.00443
43.66875,42.86875,213.49,186.61998,217.5945
43.66875,42.88125,195.97,171.11775,200.70709
43.66875,42.89375,204.14,179.8983,208.93579
43.66875,42.90625,196.63,170.9503,200.19115
43.66875,42.91875,184.06,158.973,186.94986
43.66875,42.93125,179.26,155.25232,182.09412
43.66875,42.94375,166.71,141.71623,171.24286
43.66875,42.95625,176.38,151.48553,180.52658
43.66875,42.96875,182.74,157.96426,188.43318
43.66875,42.98125,190.03,164.3592,195.86662
43.66875,42.99375,176.16,153.53748,176.70555
43.65625,42.00625,151.35,131.68036,154.5284
43.65625,42.01875,134.07,118.52505,142.8114
43.65625,42.03125,134.28,120.88606,145.39708
43.65625,42.04375,138.86,124.69583,148.53488
43.65625,42.05625,149.09,131.76622,156.76477
43.65625,42.06875,144.73,130.69025,155.58182
43.65625,42.08125,193.93,169.77226,197.6082
43.65625,42.09375,171.72,150.37338,174.89963
43.65625,42.10625,179.8,155.51335,182.08786
43.65625,42.11875,202.4,175.31392,206.19072
43.65625,42.13125,191.92,165.75919,195.58679
43.65625,42.14375,179.3,156.33447,184.99535
43.65625,42.15625,195.87,169.67612,199.4552
43.65625,42.16875,208.09,181.65788,212.11511
43.65625,42.18125,218.15,193.10945,219.56665
43.65625,42.19375,228.14,202.34644,231.61479
43.65625,42.20625,229.89,205.55505,234.92815
43.65625,42.21875,247.41,221.95195,255.42447
43.65625,42.23125,224.8,201.27364,231.46423
43.65625,42.24375,216.62,194.01764,224.36516
43.65625,42.25625,228.54,202.09993,233.47668
43.65625,42.26875,231.67,205.51823,237.55913
43.65625,42.28125,232.08,206.92212,239.16359
43.65625,42.29375,236.61,211.93526,243.1032
43.65625,42.30625,245.11,219.98442,253.23474
43.65625,42.31875,257.56,229.3512,265.4405
43.65625,42.33125,257.66,231.96829,268.715
43.65625,42.34375,274.73,247.21573,283.8863
43.65625,42.35625,271.57,244.51514,280.74072
43.65625,42.36875,282.51,255.20006,292.92914
43.65625,42.38125,270.59,243.44562,279.26913
